avgTempNapa,avgTempColumbia,avgTempWalla,avgTempSonoma,avgTempSanta,avgTempYakima,avgTempDundee,Year,Months
54.09677419354839,41.64516129032258,50.903225806451616,68.41935483870968,55.516129032258064,42.822580645161295,47.225806451612904,1996,March
56.55,51.35,62.7,71.06666666666666,58.900000000000006,49.583333333333336,51.849999999999994,1996,April
60.43333333333333,55.5,65.96666666666667,76.53333333333333,60.35000000000001,53.016666666666666,53.05,1996,May
64.20689655172414,65.03448275862068,78.37931034482759,85.41379310344827,62.206896551724135,62.741379310344826,60.810344827586206,1996,June
66.80645161290323,76.96774193548387,91.06451612903226,90.87096774193549,64.01612903225806,72.62903225806451,70.20967741935485,1996,July
66.51612903225806,75.16129032258064,87.93548387096774,90.3225806451613,63.2258064516129,68.67741935483872,67.77419354838709,1996,August
63.66666666666667,62.66666666666667,73.9,83.93333333333334,61.96666666666667,57.55,59.95,1996,September
60.354838709677416,49.645161290322584,59.67741935483871,76.58064516129032,59.96774193548387,47.20967741935483,52.41935483870968,1996,October
54.03448275862068,35.10344827586207,43.37931034482759,65.48275862068965,55.258620689655174,33.896551724137936,45.1551724137931,1996,November
50.11666666666667,23.5,33.733333333333334,58.766666666666666,53.016666666666666,23.0,42.38333333333334,1996,December
48.38333333333333,24.450000000000003,35.3,56.6,51.53333333333333,26.616666666666667,40.45,1997,January
51.14285714285714,30.160714285714285,42.75,64.78571428571429,53.46428571428571,35.339285714285715,42.30357142857143,1997,February
54.7741935483871,41.516129032258064,53.096774193548384,70.54838709677419,54.935483870967744,43.564516129032256,46.38709677419355,1997,March
56.83333333333333,50.766666666666666,59.2,73.36666666666666,58.41666666666667,47.56666666666666,49.43333333333334,1997,April
63.67741935483871,61.54838709677419,73.51612903225806,83.54838709677419,63.62903225806451,59.693548387096776,60.37096774193549,1997,May
65.16666666666667,67.21666666666667,76.06666666666666,84.43333333333334,62.016666666666666,62.75,60.53333333333333,1997,June
66.65,76.7,84.93333333333334,88.93333333333334,62.983333333333334,69.06666666666666,66.95,1997,July
67.11290322580645,79.40322580645162,89.51612903225806,85.45161290322581,66.54838709677419,71.48387096774194,69.7741935483871,1997,August
67.26666666666667,68.7,78.3,87.23333333333333,67.55,62.43333333333334,64.1,1997,September
59.016129032258064,52.983870967741936,61.064516129032256,76.93548387096774,60.935483870967744,48.016129032258064,51.983870967741936,1997,October
54.56896551724138,40.53448275862069,48.51724137931034,65.6896551724138,57.48275862068965,39.896551724137936,48.103448275862064,1997,November
,,,,,,,1997,December
49.258620689655174,28.86206896551724,39.37931034482759,57.0,52.810344827586206,29.327586206896555,43.91379310344828,1998,January
48.78571428571429,38.92857142857143,47.857142857142854,57.392857142857146,51.44642857142857,39.089285714285715,45.46428571428571,1998,February
52.403225806451616,45.37096774193549,54.32258064516129,64.6774193548387,54.66129032258064,43.75806451612903,47.25806451612903,1998,March
54.099999999999994,53.083333333333336,63.13333333333333,68.3,55.28333333333333,49.63333333333333,50.43333333333334,1998,April
56.12903225806451,61.516129032258064,70.61290322580645,67.25806451612904,56.96774193548387,58.24193548387097,54.564516129032256,1998,May
61.916666666666664,68.25,79.03333333333333,76.83333333333333,61.41666666666667,65.05,61.28333333333333,1998,June
65.93548387096774,78.56451612903226,93.87096774193549,86.03225806451613,63.64516129032258,76.09677419354838,69.61290322580645,1998,July
67.38709677419354,76.45161290322581,90.80645161290323,91.03225806451613,64.5,71.59677419354838,69.0,1998,August
65.4,70.55,83.8,83.26666666666667,63.366666666666674,65.25,64.46666666666667,1998,September
58.24193548387097,50.774193548387096,62.70967741935484,75.12903225806451,58.30645161290323,47.403225806451616,52.35483870967742,1998,October
50.8448275862069,42.46551724137931,47.793103448275865,62.172413793103445,53.12068965517241,40.86206896551724,47.689655172413794,1998,November
43.714285714285715,28.25,36.0,55.57142857142857,46.910714285714285,30.017857142857142,38.910714285714285,1998,December
45.45,32.55,41.13333333333333,55.766666666666666,50.3,34.45,41.83333333333333,1999,January
46.73214285714286,35.625,45.07142857142857,58.5,49.60714285714286,38.285714285714285,43.07142857142857,1999,February
48.435483870967744,43.12903225806451,53.03225806451613,60.645161290322584,50.70967741935484,41.53225806451613,44.645161290322584,1999,March
54.63333333333333,50.18333333333333,61.4,69.6,54.3,47.0,49.33333333333333,1999,April
57.41935483870968,55.564516129032256,68.45161290322581,72.74193548387096,56.096774193548384,53.53225806451613,53.33870967741935,1999,May
61.81666666666666,65.03333333333333,76.63333333333334,82.56666666666666,58.36666666666666,62.58333333333333,59.86666666666667,1999,June
64.38709677419355,71.2741935483871,86.25806451612904,84.54838709677419,62.30645161290322,67.2741935483871,66.06451612903226,1999,July
65.95161290322581,75.19354838709677,88.35483870967742,84.25806451612904,63.596774193548384,70.53225806451613,67.87096774193549,1999,August
63.7,62.5,78.4,84.26666666666667,61.166666666666664,59.31666666666666,63.21666666666667,1999,September
60.483333333333334,49.95,63.3,80.73333333333333,60.63333333333334,47.516666666666666,54.083333333333336,1999,October
53.94827586206897,42.48275862068966,51.89655172413793,65.03448275862068,55.01724137931035,42.70689655172414,49.1551724137931,1999,November
47.5,34.810344827586206,39.93103448275862,61.172413793103445,50.896551724137936,35.58620689655172,42.63793103448276,1999,December
48.13333333333333,28.1,37.1,58.233333333333334,51.0,29.78333333333333,40.03333333333333,2000,January
50.172413793103445,32.58620689655173,44.241379310344826,59.51724137931034,53.08620689655172,36.58620689655172,44.01724137931035,2000,February
52.54838709677419,43.64516129032258,51.61290322580645,67.0,54.04838709677419,42.35483870967742,44.2258064516129,2000,March
57.083333333333336,53.89999999999999,67.26666666666667,70.53333333333333,57.7,51.45,51.28333333333333,2000,April
60.95161290322581,58.29032258064515,70.2258064516129,76.48387096774194,60.70967741935483,57.0,55.741935483870975,2000,May
63.650000000000006,67.7,79.7,85.23333333333333,62.13333333333334,64.8,63.56666666666666,2000,June
63.37096774193549,73.11290322580645,86.74193548387096,83.7741935483871,61.45161290322581,69.40322580645162,65.95161290322581,2000,July
65.87096774193549,72.2258064516129,86.83870967741936,86.48387096774194,62.274193548387096,68.16129032258064,65.56451612903226,2000,August
65.35,61.8,73.96666666666667,84.36666666666666,63.33333333333333,59.633333333333326,62.16666666666667,2000,September
58.62903225806451,49.45161290322581,60.903225806451616,73.09677419354838,58.33870967741935,48.645161290322584,53.20967741935484,2000,October
49.339285714285715,32.839285714285715,38.607142857142854,61.607142857142854,50.875,31.607142857142854,41.142857142857146,2000,November
46.91666666666667,25.65,31.033333333333335,58.93333333333333,52.8,28.266666666666666,40.56666666666666,2000,December
44.016666666666666,29.099999999999998,33.86666666666667,57.46666666666667,48.85,32.46666666666667,40.55,2001,January
47.910714285714285,30.75,39.607142857142854,59.82142857142857,50.5,34.42857142857143,41.785714285714285,2001,February
54.596774193548384,42.935483870967744,54.54838709677419,69.25806451612904,55.354838709677416,43.70967741935484,46.677419354838705,2001,March
52.8,50.900000000000006,57.06666666666667,68.13333333333334,53.31666666666666,47.400000000000006,47.85,2001,April
63.79032258064516,61.774193548387096,75.45161290322581,87.3225806451613,61.11290322580645,58.12903225806452,57.29032258064516,2001,May
66.53333333333333,64.51666666666667,75.96666666666667,88.33333333333333,62.45,61.55,58.56666666666666,2001,June
65.06451612903226,73.30645161290323,86.48387096774194,85.93548387096774,61.96774193548387,70.93548387096774,66.03225806451613,2001,July
66.12903225806451,75.2741935483871,89.45161290322581,87.6774193548387,62.41935483870968,71.7258064516129,67.14516129032258,2001,August
63.85714285714286,66.71428571428572,81.53571428571429,84.03571428571429,61.125,63.92857142857143,63.67857142857143,2001,September
62.403225806451616,49.14516129032258,60.87096774193548,79.48387096774194,59.596774193548384,48.87096774193549,52.54838709677419,2001,October
54.01724137931035,40.60344827586207,48.93103448275862,65.58620689655173,54.98275862068965,39.58620689655172,47.56896551724138,2001,November
48.16666666666667,31.933333333333334,38.233333333333334,55.666666666666664,50.35,32.86666666666667,41.33333333333333,2001,December
45.400000000000006,32.25,40.666666666666664,56.63333333333333,47.05,34.75,41.06666666666667,2002,January
50.214285714285715,34.464285714285715,45.607142857142854,64.35714285714286,52.55357142857143,36.82142857142857,43.214285714285715,2002,February
51.266666666666666,38.18333333333334,48.93333333333333,64.76666666666667,51.85,39.13333333333333,43.7,2002,March
56.11666666666666,51.266666666666666,61.833333333333336,67.76666666666667,55.21666666666667,48.78333333333333,50.400000000000006,2002,April
58.274193548387096,57.983870967741936,68.80645161290323,75.6774193548387,57.04838709677419,55.20967741935484,54.0,2002,May
65.51666666666667,67.5,81.03333333333333,84.5,61.53333333333333,65.38333333333334,61.983333333333334,2002,June
66.40322580645162,75.40322580645162,90.83870967741936,86.87096774193549,61.91935483870968,72.56451612903226,68.80645161290323,2002,July
65.64516129032258,72.2741935483871,85.38709677419355,86.58064516129032,62.20967741935484,67.66129032258064,67.09677419354838,2002,August
65.21666666666667,63.95,77.56666666666666,86.56666666666666,62.28333333333333,59.85,63.16666666666667,2002,September
59.435483870967744,47.54838709677419,61.58064516129032,76.48387096774194,58.61290322580645,46.516129032258064,52.096774193548384,2002,October
55.06666666666666,38.266666666666666,48.0,68.33333333333333,56.233333333333334,37.733333333333334,46.36666666666667,2002,November
49.2,34.93333333333334,40.266666666666666,57.53333333333333,51.66666666666667,35.46666666666667,43.016666666666666,2002,December
51.58928571428571,32.75,41.42857142857143,58.214285714285715,55.55357142857143,37.089285714285715,45.142857142857146,2003,January
49.80357142857143,34.732142857142854,45.964285714285715,62.5,52.089285714285715,38.14285714285714,43.589285714285715,2003,February
54.45161290322581,44.677419354838705,55.12903225806452,67.12903225806451,54.58064516129032,45.693548387096776,49.0,2003,March
51.900000000000006,50.61666666666667,61.9,63.0,53.71666666666667,49.0,49.5,2003,April
59.516129032258064,58.435483870967744,70.19354838709677,75.45161290322581,59.14516129032258,56.564516129032256,55.774193548387096,2003,May
64.93333333333334,69.38333333333334,82.86666666666666,83.53333333333333,61.8,67.83333333333334,64.05,2003,June
67.53225806451613,77.5,92.19354838709677,89.93548387096774,63.12903225806451,73.85483870967742,70.2258064516129,2003,July
67.2741935483871,74.8225806451613,89.58064516129032,85.93548387096774,66.5,70.93548387096774,68.75806451612902,2003,August
67.0,66.68333333333334,81.16666666666667,86.9,64.9,63.733333333333334,64.80000000000001,2003,September
63.14516129032258,54.35483870967742,68.87096774193549,82.29032258064517,61.983870967741936,53.5,56.91935483870968,2003,October
50.189655172413794,32.79310344827586,43.10344827586207,61.275862068965516,53.172413793103445,33.79310344827586,43.896551724137936,2003,November
47.71666666666667,27.416666666666668,36.93333333333333,55.36666666666667,51.483333333333334,29.833333333333336,41.8,2003,December
47.28333333333333,28.583333333333332,30.633333333333333,55.46666666666667,49.71666666666667,28.35,39.71666666666667,2004,January
49.910714285714285,33.535714285714285,41.785714285714285,59.67857142857143,51.214285714285715,36.19642857142857,43.375,2004,February
58.38709677419355,47.11290322580645,60.354838709677416,73.83870967741936,58.69354838709677,46.12903225806452,49.145161290322584,2004,March
58.0,54.366666666666674,67.03333333333333,72.43333333333334,57.61666666666666,51.55,52.53333333333333,2004,April
60.62903225806452,59.96774193548387,69.74193548387096,76.96774193548387,60.35483870967742,57.064516129032256,56.74193548387096,2004,May
65.61666666666667,69.18333333333334,81.23333333333333,83.1,62.05,65.61666666666666,63.099999999999994,2004,June
66.41935483870968,76.54838709677419,90.41935483870968,85.51612903225806,63.29032258064516,72.82258064516128,69.96774193548387,2004,July
68.38709677419355,76.04838709677419,89.06451612903226,87.29032258064517,64.59677419354838,71.7741935483871,70.09677419354838,2004,August
67.36206896551724,62.5,75.03448275862068,87.37931034482759,64.75862068965517,59.5,60.46551724137932,2004,September
59.58064516129032,52.403225806451616,64.3225806451613,73.64516129032258,59.04838709677419,51.24193548387097,54.24193548387096,2004,October
52.46551724137931,38.03448275862069,47.10344827586207,63.41379310344828,53.172413793103445,37.1551724137931,43.724137931034484,2004,November
48.1551724137931,32.93103448275862,40.310344827586206,57.62068965517241,51.3448275862069,34.55172413793103,42.13793103448276,2004,December
46.03333333333333,26.416666666666664,37.4,53.7,50.849999999999994,29.916666666666668,41.96666666666667,2005,January
51.910714285714285,35.57142857142857,48.357142857142854,62.107142857142854,54.339285714285715,36.160714285714285,41.357142857142854,2005,February
55.483870967741936,46.596774193548384,57.67741935483871,66.48387096774194,56.08064516129032,45.41935483870968,48.62903225806451,2005,March
55.06666666666667,52.666666666666664,63.666666666666664,67.63333333333334,55.333333333333336,50.13333333333333,50.2,2005,April
60.64516129032258,61.61290322580645,73.06451612903226,72.70967741935483,60.145161290322584,60.11290322580645,57.88709677419355,2005,May
63.35,65.45,78.0,77.06666666666666,61.333333333333336,62.86666666666667,59.7,2005,June
67.16666666666667,74.43333333333334,89.5,88.73333333333333,63.55,70.86666666666667,68.56666666666666,2005,July
65.0,74.43548387096774,89.58064516129032,86.83870967741936,63.41935483870968,70.87096774193549,68.93548387096774,2005,August
62.516666666666666,63.099999999999994,75.13333333333334,79.96666666666667,61.25,58.83333333333333,60.58333333333333,2005,September
60.096774193548384,52.45161290322581,62.67741935483871,75.09677419354838,59.193548387096776,50.29032258064516,54.193548387096776,2005,October
55.03571428571429,35.69642857142857,43.42857142857143,67.96428571428571,57.57142857142857,35.660714285714285,42.94642857142857,2005,November
48.15,24.6,31.133333333333333,58.03333333333333,52.05,25.4,39.36666666666667,2005,December
48.71666666666667,34.016666666666666,46.3,58.266666666666666,50.78333333333333,35.416666666666664,44.3,2006,January
49.82142857142857,33.98214285714286,43.92857142857143,63.214285714285715,52.32142857142857,34.732142857142854,41.410714285714285,2006,February
47.483870967741936,42.08064516129032,51.83870967741935,57.354838709677416,49.935483870967744,41.645161290322584,44.54838709677419,2006,March
54.63333333333334,52.099999999999994,62.36666666666667,65.2,54.71666666666667,48.983333333333334,50.900000000000006,2006,April
60.38709677419355,60.33870967741936,73.3225806451613,76.61290322580645,59.83870967741936,57.564516129032256,57.11290322580645,2006,May
66.1,68.03333333333333,79.86666666666666,84.3,62.916666666666664,65.38333333333334,64.3,2006,June
68.85483870967741,77.40322580645162,92.41935483870968,90.38709677419355,65.29032258064517,73.93548387096774,69.75806451612902,2006,July
63.983870967741936,72.91935483870968,87.51612903225806,83.64516129032258,62.354838709677416,69.37096774193549,67.38709677419354,2006,August
63.96666666666667,64.55,79.4,82.96666666666667,61.416666666666664,61.61666666666667,63.400000000000006,2006,September
59.1,51.900000000000006,62.733333333333334,74.16666666666667,59.75,49.516666666666666,52.383333333333326,2006,October
53.189655172413794,35.70689655172414,45.51724137931034,64.34482758620689,54.91379310344827,37.12068965517241,47.01724137931035,2006,November
46.18333333333334,26.833333333333336,33.43333333333333,56.7,49.83333333333333,27.25,39.81666666666666,2006,December
45.24193548387097,24.645161290322584,33.96774193548387,58.58064516129032,47.564516129032256,27.838709677419352,38.064516129032256,2007,January
49.785714285714285,35.5,42.357142857142854,59.92857142857143,51.714285714285715,35.75,44.30357142857143,2007,February
55.33870967741935,44.935483870967744,56.41935483870968,71.03225806451613,55.435483870967744,44.435483870967744,48.983870967741936,2007,March
56.150000000000006,50.81666666666666,61.266666666666666,70.53333333333333,55.96666666666667,48.66666666666667,49.81666666666666,2007,April
60.24193548387097,61.064516129032256,74.06451612903226,78.16129032258064,58.27419354838709,58.16129032258065,56.66129032258064,2007,May
64.75,65.71666666666667,78.83333333333333,85.7,61.516666666666666,63.36666666666666,61.06666666666666,2007,June
67.91935483870968,78.03225806451613,91.87096774193549,86.7741935483871,64.2258064516129,75.38709677419354,69.85483870967742,2007,July
67.03225806451613,72.38709677419355,85.64516129032258,87.0,64.14516129032258,68.58064516129032,67.2741935483871,2007,August
64.91666666666667,63.38333333333334,76.56666666666666,80.0,62.93333333333334,60.13333333333333,61.3,2007,September
58.308064516129036,48.80645161290323,61.774193548387096,71.06451612903226,59.20967741935484,47.08064516129032,51.5,2007,October
54.44827586206897,36.53448275862069,46.310344827586206,67.86206896551724,55.13793103448276,37.48275862068965,43.77586206896552,2007,November
45.78333333333333,27.81666666666667,36.6,56.8,48.349999999999994,31.116666666666667,40.3,2007,December
,,,,,,,2008,January
49.37931034482759,32.29310344827586,42.6551724137931,61.689655172413794,50.93103448275862,38.8448275862069,43.08620689655172,2008,February
52.14516129032258,41.725806451612904,50.67741935483871,66.96774193548387,53.32258064516129,40.08064516129032,43.274193548387096,2008,March
54.75,46.88333333333333,58.2,71.13333333333334,55.56666666666666,43.78333333333333,46.41666666666667,2008,April
60.935483870967744,61.193548387096776,72.90322580645162,77.09677419354838,58.29032258064517,59.87096774193548,57.35483870967742,2008,May
64.58333333333333,64.68333333333334,78.7,84.9,62.36666666666666,63.016666666666666,59.266666666666666,2008,June
66.48387096774194,74.19354838709677,88.06451612903226,87.03225806451613,63.564516129032256,70.66129032258064,68.03225806451613,2008,July
68.75,72.1,86.6,88.16666666666667,63.88333333333334,68.68333333333334,67.53333333333333,2008,August
65.04926108374384,62.51724137931035,78.72413793103448,85.06896551724138,64.60344827586206,60.84482758620689,62.91379310344827,2008,September
61.11290322580645,50.14516129032258,63.354838709677416,78.61290322580645,61.774193548387096,48.85483870967742,51.75806451612903,2008,October
55.375,39.732142857142854,48.75,67.5,57.44642857142857,40.75,48.23214285714286,2008,November
44.0,22.316666666666666,29.8,54.766666666666666,48.516666666666666,24.216666666666665,37.15,2008,December
48.116666666666674,23.71666666666667,34.93333333333333,61.833333333333336,52.68333333333334,30.15,39.38333333333333,2009,January
48.28,27.979999999999997,42.64,58.44,51.32,34.519999999999996,40.64,2009,February
52.435483870967744,37.95161290322581,48.12903225806452,64.6774193548387,53.33870967741935,38.935483870967744,44.145161290322584,2009,March
56.125,49.714285714285715,60.964285714285715,69.5,56.66071428571428,48.05357142857143,49.482142857142854,2009,April
60.4,59.7,72.0,76.73333333333333,59.06666666666666,57.46666666666667,56.91666666666667,2009,May
62.96666666666667,69.38333333333334,80.03333333333333,79.2,62.08333333333333,67.36666666666667,63.86666666666666,2009,June
64.83870967741936,76.64516129032258,90.96774193548387,85.6774193548387,63.91935483870968,73.6774193548387,71.19354838709677,2009,July
66.83870967741936,74.56451612903226,87.48387096774194,85.87096774193549,65.91935483870968,70.72580645161291,68.3225806451613,2009,August
67.53333333333333,65.91666666666667,81.73333333333333,87.5,65.68333333333334,62.25,64.38333333333333,2009,September
60.016129032258064,46.58064516129032,56.903225806451616,73.09677419354838,59.983870967741936,46.46774193548387,53.33870967741935,2009,October
52.785714285714285,39.875,47.535714285714285,65.21428571428571,54.64285714285714,38.535714285714285,47.16071428571429,2009,November
45.61666666666667,22.983333333333334,31.2,54.333333333333336,49.21666666666667,23.583333333333336,37.416666666666664,2009,December
47.94444444444444,33.888888888888886,43.370370370370374,54.81481481481482,51.74074074074074,36.46296296296296,46.27777777777777,2010,January
50.64,38.28,48.6,60.76,53.44,40.86,45.96,2010,February
51.92857142857143,44.839285714285715,56.035714285714285,64.32142857142857,53.660714285714285,43.589285714285715,47.21428571428571,2010,March
53.3,50.58,62.36,64.36,54.540000000000006,49.480000000000004,50.12,2010,April
56.59090909090909,54.29545454545455,65.72727272727273,68.9090909090909,57.522727272727266,53.88636363636364,53.90909090909091,2010,May
65.04153846153847,62.17307692307692,75.8076923076923,81.07692307692308,62.519230769230774,62.88461538461539,60.269230769230774,2010,June
63.79032258064517,73.35483870967741,87.83870967741936,82.70967741935483,61.516129032258064,71.75806451612902,67.5,2010,July
64.22580645161291,70.20967741935483,85.2258064516129,80.96774193548387,62.88709677419355,69.01612903225806,67.40322580645162,2010,August
66.88333333333333,62.56666666666666,75.5,84.16666666666667,65.15,62.13333333333334,63.650000000000006,2010,September
60.193548387096776,52.145161290322584,64.03225806451613,73.29032258064517,60.03225806451613,51.241935483870975,54.53225806451613,2010,October
53.63793103448276,32.0,44.37931034482759,64.34482758620689,53.48275862068965,36.224137931034484,45.689655172413794,2010,November
49.15,27.166666666666664,37.233333333333334,55.666666666666664,50.96666666666667,31.8,43.88333333333333,2010,December
47.95,27.366666666666667,38.8,56.93333333333333,51.766666666666666,33.33333333333333,42.6,2011,January
48.142857142857146,28.589285714285715,41.142857142857146,60.035714285714285,49.98214285714286,34.589285714285715,40.94642857142857,2011,February
50.66129032258065,40.91935483870968,51.903225806451616,59.935483870967744,54.274193548387096,42.274193548387096,47.03225806451613,2011,March
55.633333333333326,45.65,56.43333333333333,66.5,56.85,44.733333333333334,47.46666666666667,2011,April
57.83870967741936,53.612903225806456,66.64516129032258,68.51612903225806,57.29032258064517,54.53225806451613,53.54838709677419,2011,May
62.150000000000006,60.733333333333334,75.36666666666666,76.63333333333334,60.38333333333333,62.55,60.733333333333334,2011,June
65.74193548387098,65.33870967741936,85.80645161290323,82.3225806451613,63.45161290322581,67.96774193548387,65.91935483870968,2011,July
65.35483870967742,75.75806451612904,88.96774193548387,81.58064516129032,62.46774193548387,72.43548387096774,69.08064516129032,2011,August
66.72413793103448,66.93103448275862,86.0,84.27586206896552,63.13793103448276,65.0,66.63793103448276,2011,September
62.68333333333333,50.93333333333334,65.03333333333333,75.5,62.11666666666667,51.233333333333334,54.91666666666667,2011,October
50.616666666666674,35.6,48.03333333333333,61.8,52.36666666666667,35.88333333333333,45.03333333333333,2011,November
47.693548387096776,28.887096774193548,35.38709677419355,60.03225806451613,48.725806451612904,29.419354838709676,38.74193548387097,2011,December
48.17741935483871,26.032258064516128,38.54838709677419,60.16129032258065,50.38709677419355,29.62903225806452,42.12903225806451,2012,January
50.63793103448276,32.94827586206897,45.172413793103445,63.310344827586206,52.827586206896555,37.758620689655174,42.672413793103445,2012,February
50.45161290322581,41.17741935483871,51.87096774193548,60.54838709677419,53.75806451612903,42.61290322580645,43.91935483870968,2012,March
56.21666666666667,50.88333333333333,62.8,67.56666666666666,56.86666666666667,51.733333333333334,51.56666666666666,2012,April
61.35,56.65,69.86666666666666,75.83333333333333,59.550000000000004,57.41666666666667,55.38333333333334,2012,May
63.61538461538461,61.63461538461539,75.3076923076923,81.84615384615384,62.230769230769226,62.71153846153847,59.86538461538461,2012,June
65.61290322580645,74.38709677419355,90.29032258064517,82.80645161290323,63.306451612903224,74.27419354838709,66.85483870967741,2012,July
