date,avgMaxTempNapa,avgMinTempNapa,avgMaxTempWalla,avgMinTempWalla,avgMaxTempColumbia,avgMinTempColumbia,avgMaxTempSonoma,avgMinTempSonoma,avgMaxTempSanta,avgMinTempSanta,avgMaxTempYakima,avgMinTempYakima,avgMaxTempDundee,avgMinTempDundee,avgMaxTempWillamette,avgMinTempWillamette
1992-01-10,54.0,32.0,46.0,28.0,33.0,25.0,44.0,36.0,60.0,36.0,35.0,23.0,50.0,34.0,44.0,28.0
1992-01-10,54.0,32.0,46.0,28.0,33.0,25.0,44.0,36.0,60.0,36.0,35.0,23.0,50.0,34.0,44.0,28.0
1992-01-10,54.0,32.0,46.0,28.0,33.0,25.0,44.0,36.0,60.0,36.0,35.0,23.0,50.0,34.0,44.0,28.0
1992-01-11,54.0,29.0,41.0,37.0,38.0,21.0,60.0,31.0,60.0,40.0,42.0,21.0,47.0,40.0,33.0,20.0
1992-01-11,54.0,29.0,41.0,37.0,38.0,21.0,60.0,31.0,60.0,40.0,42.0,21.0,47.0,40.0,33.0,20.0
1992-01-11,54.0,29.0,41.0,37.0,38.0,21.0,60.0,31.0,60.0,40.0,42.0,21.0,47.0,40.0,33.0,20.0
1992-01-11,54.0,29.0,41.0,37.0,38.0,21.0,60.0,31.0,60.0,40.0,42.0,21.0,47.0,40.0,33.0,20.0
1992-01-12,56.0,33.0,42.0,33.0,48.0,16.0,60.0,31.0,61.0,39.0,38.0,19.0,42.0,31.0,36.0,19.0
1992-01-12,56.0,33.0,42.0,33.0,48.0,16.0,60.0,31.0,61.0,39.0,38.0,19.0,42.0,31.0,36.0,19.0
1992-01-12,56.0,33.0,42.0,33.0,48.0,16.0,60.0,31.0,61.0,39.0,38.0,19.0,42.0,31.0,36.0,19.0
1992-01-12,56.0,33.0,42.0,33.0,48.0,16.0,60.0,31.0,61.0,39.0,38.0,19.0,42.0,31.0,36.0,19.0
1992-01-13,61.0,25.0,41.0,32.0,50.0,28.0,56.0,27.0,59.0,31.0,39.0,24.0,43.0,31.0,37.0,27.0
1992-01-13,61.0,25.0,41.0,32.0,50.0,28.0,56.0,27.0,59.0,31.0,39.0,24.0,43.0,31.0,37.0,27.0
1992-01-13,61.0,25.0,41.0,32.0,50.0,28.0,56.0,27.0,59.0,31.0,39.0,24.0,43.0,31.0,37.0,27.0
1992-01-13,61.0,25.0,41.0,32.0,50.0,28.0,56.0,27.0,59.0,31.0,39.0,24.0,43.0,31.0,37.0,27.0
1992-01-14,52.0,28.0,39.0,33.0,33.0,29.0,59.0,29.0,61.0,33.0,33.0,27.0,50.0,42.0,45.0,32.0
1992-01-14,52.0,28.0,39.0,33.0,33.0,29.0,59.0,29.0,61.0,33.0,33.0,27.0,50.0,42.0,45.0,32.0
1992-01-14,52.0,28.0,39.0,33.0,33.0,29.0,59.0,29.0,61.0,33.0,33.0,27.0,50.0,42.0,45.0,32.0
1992-01-14,52.0,28.0,39.0,33.0,33.0,29.0,59.0,29.0,61.0,33.0,33.0,27.0,50.0,42.0,45.0,32.0
1992-01-15,60.0,32.0,40.0,33.0,35.0,29.0,51.0,33.0,63.0,36.0,34.0,30.0,46.0,42.0,50.0,34.0
1992-01-15,60.0,32.0,40.0,33.0,35.0,29.0,51.0,33.0,63.0,36.0,34.0,30.0,46.0,42.0,50.0,34.0
1992-01-15,60.0,32.0,40.0,33.0,35.0,29.0,51.0,33.0,63.0,36.0,34.0,30.0,46.0,42.0,50.0,34.0
1992-01-15,60.0,32.0,40.0,33.0,35.0,29.0,51.0,33.0,63.0,36.0,34.0,30.0,46.0,42.0,50.0,34.0
1992-01-16,53.0,32.0,46.0,34.0,40.0,19.0,47.0,36.0,61.0,39.0,43.0,27.0,51.0,42.0,37.0,30.0
1992-01-16,53.0,32.0,46.0,34.0,40.0,19.0,47.0,36.0,61.0,39.0,43.0,27.0,51.0,42.0,37.0,30.0
1992-01-16,53.0,32.0,46.0,34.0,40.0,19.0,47.0,36.0,61.0,39.0,43.0,27.0,51.0,42.0,37.0,30.0
1992-01-16,53.0,32.0,46.0,34.0,40.0,19.0,47.0,36.0,61.0,39.0,43.0,27.0,51.0,42.0,37.0,30.0
1992-01-17,49.0,34.0,37.0,34.0,34.0,20.0,55.0,36.0,57.0,37.0,36.0,19.0,52.0,34.0,46.0,28.0
1992-01-17,49.0,34.0,37.0,34.0,34.0,20.0,55.0,36.0,57.0,37.0,36.0,19.0,52.0,34.0,46.0,28.0
1992-01-17,49.0,34.0,37.0,34.0,34.0,20.0,55.0,36.0,57.0,37.0,36.0,19.0,52.0,34.0,46.0,28.0
1992-01-17,49.0,34.0,37.0,34.0,34.0,20.0,55.0,36.0,57.0,37.0,36.0,19.0,52.0,34.0,46.0,28.0
1992-01-18,53.0,37.0,37.0,31.0,31.0,29.0,60.0,35.0,68.0,38.0,33.0,31.0,53.0,38.0,49.0,30.0
1992-01-18,53.0,37.0,37.0,31.0,31.0,29.0,60.0,35.0,68.0,38.0,33.0,31.0,53.0,38.0,49.0,30.0
1992-01-18,53.0,37.0,37.0,31.0,31.0,29.0,60.0,35.0,68.0,38.0,33.0,31.0,53.0,38.0,49.0,30.0
1992-01-18,53.0,37.0,37.0,31.0,31.0,29.0,60.0,35.0,68.0,38.0,33.0,31.0,53.0,38.0,49.0,30.0
1992-01-19,58.0,30.0,33.0,31.0,34.0,29.0,56.0,33.0,72.0,36.0,34.0,30.0,55.0,29.0,55.0,31.0
1992-01-19,58.0,30.0,33.0,31.0,34.0,29.0,56.0,33.0,72.0,36.0,34.0,30.0,55.0,29.0,55.0,31.0
1992-01-19,58.0,30.0,33.0,31.0,34.0,29.0,56.0,33.0,72.0,36.0,34.0,30.0,55.0,29.0,55.0,31.0
1992-01-19,58.0,30.0,33.0,31.0,34.0,29.0,56.0,33.0,72.0,36.0,34.0,30.0,55.0,29.0,55.0,31.0
1992-01-21,49.0,28.0,46.0,30.0,37.0,20.0,49.0,30.0,65.0,35.0,48.0,29.0,54.0,39.0,38.0,28.0
1992-01-21,49.0,28.0,46.0,30.0,37.0,20.0,49.0,30.0,65.0,35.0,48.0,29.0,54.0,39.0,38.0,28.0
1992-01-21,49.0,28.0,46.0,30.0,37.0,20.0,49.0,30.0,65.0,35.0,48.0,29.0,54.0,39.0,38.0,28.0
1992-01-21,49.0,28.0,46.0,30.0,37.0,20.0,49.0,30.0,65.0,35.0,48.0,29.0,54.0,39.0,38.0,28.0
1992-01-22,53.0,30.0,48.0,34.0,35.0,21.0,49.0,32.0,65.0,34.0,41.0,25.0,54.0,38.0,40.0,29.0
1992-01-22,53.0,30.0,48.0,34.0,35.0,21.0,49.0,32.0,65.0,34.0,41.0,25.0,54.0,38.0,40.0,29.0
1992-01-22,53.0,30.0,48.0,34.0,35.0,21.0,49.0,32.0,65.0,34.0,41.0,25.0,54.0,38.0,40.0,29.0
1992-01-22,53.0,30.0,48.0,34.0,35.0,21.0,49.0,32.0,65.0,34.0,41.0,25.0,54.0,38.0,40.0,29.0
1992-01-23,44.0,33.0,56.0,46.0,41.0,28.0,42.0,33.0,61.0,31.0,53.0,27.0,56.0,46.0,43.0,35.0
1992-01-23,44.0,33.0,56.0,46.0,41.0,28.0,42.0,33.0,61.0,31.0,53.0,27.0,56.0,46.0,43.0,35.0
1992-01-23,44.0,33.0,56.0,46.0,41.0,28.0,42.0,33.0,61.0,31.0,53.0,27.0,56.0,46.0,43.0,35.0
1992-01-23,44.0,33.0,56.0,46.0,41.0,28.0,42.0,33.0,61.0,31.0,53.0,27.0,56.0,46.0,43.0,35.0
1992-01-24,41.0,32.0,57.0,45.0,43.0,30.0,47.0,32.0,71.0,33.0,54.0,34.0,63.0,49.0,50.0,36.0
1992-01-24,41.0,32.0,57.0,45.0,43.0,30.0,47.0,32.0,71.0,33.0,54.0,34.0,63.0,49.0,50.0,36.0
1992-01-24,41.0,32.0,57.0,45.0,43.0,30.0,47.0,32.0,71.0,33.0,54.0,34.0,63.0,49.0,50.0,36.0
1992-01-24,41.0,32.0,57.0,45.0,43.0,30.0,47.0,32.0,71.0,33.0,54.0,34.0,63.0,49.0,50.0,36.0
1992-01-25,44.0,31.0,57.0,38.0,52.0,31.0,54.0,33.0,68.0,42.0,56.0,29.0,56.0,46.0,42.0,31.0
1992-01-25,44.0,31.0,57.0,38.0,52.0,31.0,54.0,33.0,68.0,42.0,56.0,29.0,56.0,46.0,42.0,31.0
1992-01-25,44.0,31.0,57.0,38.0,52.0,31.0,54.0,33.0,68.0,42.0,56.0,29.0,56.0,46.0,42.0,31.0
1992-01-25,44.0,31.0,57.0,38.0,52.0,31.0,54.0,33.0,68.0,42.0,56.0,29.0,56.0,46.0,42.0,31.0
1992-01-26,55.0,38.0,49.0,35.0,39.0,27.0,61.0,39.0,65.0,44.0,42.0,24.0,49.0,39.0,37.0,30.0
1992-01-26,55.0,38.0,49.0,35.0,39.0,27.0,61.0,39.0,65.0,44.0,42.0,24.0,49.0,39.0,37.0,30.0
1992-01-26,55.0,38.0,49.0,35.0,39.0,27.0,61.0,39.0,65.0,44.0,42.0,24.0,49.0,39.0,37.0,30.0
1992-01-26,55.0,38.0,49.0,35.0,39.0,27.0,61.0,39.0,65.0,44.0,42.0,24.0,49.0,39.0,37.0,30.0
1992-01-27,56.0,38.0,59.0,35.0,41.0,34.0,59.0,37.0,68.0,37.0,43.0,31.0,56.0,44.0,44.0,35.0
1992-01-27,56.0,38.0,59.0,35.0,41.0,34.0,59.0,37.0,68.0,37.0,43.0,31.0,56.0,44.0,44.0,35.0
1992-01-27,56.0,38.0,59.0,35.0,41.0,34.0,59.0,37.0,68.0,37.0,43.0,31.0,56.0,44.0,44.0,35.0
1992-01-27,56.0,38.0,59.0,35.0,41.0,34.0,59.0,37.0,68.0,37.0,43.0,31.0,56.0,44.0,44.0,35.0
1992-01-28,49.0,42.0,60.0,46.0,55.0,36.0,64.0,37.0,65.0,49.0,56.0,37.0,58.0,49.0,43.0,35.0
1992-01-28,49.0,42.0,60.0,46.0,55.0,36.0,64.0,37.0,65.0,49.0,56.0,37.0,58.0,49.0,43.0,35.0
1992-01-28,49.0,42.0,60.0,46.0,55.0,36.0,64.0,37.0,65.0,49.0,56.0,37.0,58.0,49.0,43.0,35.0
1992-01-28,49.0,42.0,60.0,46.0,55.0,36.0,64.0,37.0,65.0,49.0,56.0,37.0,58.0,49.0,43.0,35.0
1992-01-29,59.0,38.0,60.0,45.0,49.0,38.0,60.0,42.0,67.0,39.0,51.0,38.0,66.0,47.0,52.0,35.0
1992-01-29,59.0,38.0,60.0,45.0,49.0,38.0,60.0,42.0,67.0,39.0,51.0,38.0,66.0,47.0,52.0,35.0
1992-01-29,59.0,38.0,60.0,45.0,49.0,38.0,60.0,42.0,67.0,39.0,51.0,38.0,66.0,47.0,52.0,35.0
1992-01-29,59.0,38.0,60.0,45.0,49.0,38.0,60.0,42.0,67.0,39.0,51.0,38.0,66.0,47.0,52.0,35.0
1992-01-30,55.0,36.0,64.0,49.0,46.0,36.0,57.0,36.0,69.0,39.0,53.0,36.0,54.0,48.0,53.0,42.0
1992-01-30,55.0,36.0,64.0,49.0,46.0,36.0,57.0,36.0,69.0,39.0,53.0,36.0,54.0,48.0,53.0,42.0
1992-01-30,55.0,36.0,64.0,49.0,46.0,36.0,57.0,36.0,69.0,39.0,53.0,36.0,54.0,48.0,53.0,42.0
1992-01-30,55.0,36.0,64.0,49.0,46.0,36.0,57.0,36.0,69.0,39.0,53.0,36.0,54.0,48.0,53.0,42.0
1992-01-31,55.0,38.0,67.0,48.0,45.0,38.0,60.0,38.0,59.0,44.0,55.0,34.0,62.0,49.0,53.0,32.0
1992-01-31,55.0,38.0,67.0,48.0,45.0,38.0,60.0,38.0,59.0,44.0,55.0,34.0,62.0,49.0,53.0,32.0
1992-01-31,55.0,38.0,67.0,48.0,45.0,38.0,60.0,38.0,59.0,44.0,55.0,34.0,62.0,49.0,53.0,32.0
1992-01-31,55.0,38.0,67.0,48.0,45.0,38.0,60.0,38.0,59.0,44.0,55.0,34.0,62.0,49.0,53.0,32.0
1992-02-01,60.0,42.0,51.0,43.0,49.0,36.0,60.0,46.0,63.0,47.0,54.0,28.0,52.0,46.0,35.0,31.0
1992-02-01,60.0,42.0,51.0,43.0,49.0,36.0,60.0,46.0,63.0,47.0,54.0,28.0,52.0,46.0,35.0,31.0
1992-02-01,60.0,42.0,51.0,43.0,49.0,36.0,60.0,46.0,63.0,47.0,54.0,28.0,52.0,46.0,35.0,31.0
1992-02-01,60.0,42.0,51.0,43.0,49.0,36.0,60.0,46.0,63.0,47.0,54.0,28.0,52.0,46.0,35.0,31.0
1992-02-02,60.0,31.0,58.0,36.0,47.0,31.0,65.0,31.0,62.0,37.0,53.0,28.0,57.0,42.0,48.0,30.0
1992-02-02,60.0,31.0,58.0,36.0,47.0,31.0,65.0,31.0,62.0,37.0,53.0,28.0,57.0,42.0,48.0,30.0
1992-02-02,60.0,31.0,58.0,36.0,47.0,31.0,65.0,31.0,62.0,37.0,53.0,28.0,57.0,42.0,48.0,30.0
1992-02-02,60.0,31.0,58.0,36.0,47.0,31.0,65.0,31.0,62.0,37.0,53.0,28.0,57.0,42.0,48.0,30.0
1992-02-03,64.0,32.0,48.0,32.0,57.0,31.0,65.0,32.0,65.0,34.0,56.0,26.0,64.0,40.0,55.0,33.0
1992-02-03,64.0,32.0,48.0,32.0,57.0,31.0,65.0,32.0,65.0,34.0,56.0,26.0,64.0,40.0,55.0,33.0
1992-02-03,64.0,32.0,48.0,32.0,57.0,31.0,65.0,32.0,65.0,34.0,56.0,26.0,64.0,40.0,55.0,33.0
1992-02-03,64.0,32.0,48.0,32.0,57.0,31.0,65.0,32.0,65.0,34.0,56.0,26.0,64.0,40.0,55.0,33.0
1992-02-04,71.0,37.0,48.0,31.0,46.0,28.0,68.0,32.0,69.0,36.0,53.0,23.0,64.0,38.0,54.0,34.0
1992-02-04,71.0,37.0,48.0,31.0,46.0,28.0,68.0,32.0,69.0,36.0,53.0,23.0,64.0,38.0,54.0,34.0
1992-02-04,71.0,37.0,48.0,31.0,46.0,28.0,68.0,32.0,69.0,36.0,53.0,23.0,64.0,38.0,54.0,34.0
1992-02-04,71.0,37.0,48.0,31.0,46.0,28.0,68.0,32.0,69.0,36.0,53.0,23.0,64.0,38.0,54.0,34.0
1992-02-05,66.0,32.0,35.0,28.0,40.0,27.0,65.0,34.0,67.0,38.0,47.0,20.0,62.0,31.0,54.0,32.0
1992-02-05,66.0,32.0,35.0,28.0,40.0,27.0,65.0,34.0,67.0,38.0,47.0,20.0,62.0,31.0,54.0,32.0
1992-02-05,66.0,32.0,35.0,28.0,40.0,27.0,65.0,34.0,67.0,38.0,47.0,20.0,62.0,31.0,54.0,32.0
1992-02-05,66.0,32.0,35.0,28.0,40.0,27.0,65.0,34.0,67.0,38.0,47.0,20.0,62.0,31.0,54.0,32.0
1992-02-06,62.0,36.0,34.0,32.0,36.0,24.0,62.0,42.0,61.0,50.0,46.0,22.0,56.0,35.0,45.0,32.0
1992-02-06,62.0,36.0,34.0,32.0,36.0,24.0,62.0,42.0,61.0,50.0,46.0,22.0,56.0,35.0,45.0,32.0
1992-02-06,62.0,36.0,34.0,32.0,36.0,24.0,62.0,42.0,61.0,50.0,46.0,22.0,56.0,35.0,45.0,32.0
1992-02-06,62.0,36.0,34.0,32.0,36.0,24.0,62.0,42.0,61.0,50.0,46.0,22.0,56.0,35.0,45.0,32.0
1992-02-07,55.0,43.0,36.0,33.0,36.0,23.0,59.0,42.0,63.0,52.0,35.0,23.0,56.0,38.0,44.0,30.0
1992-02-07,55.0,43.0,36.0,33.0,36.0,23.0,59.0,42.0,63.0,52.0,35.0,23.0,56.0,38.0,44.0,30.0
1992-02-07,55.0,43.0,36.0,33.0,36.0,23.0,59.0,42.0,63.0,52.0,35.0,23.0,56.0,38.0,44.0,30.0
1992-02-07,55.0,43.0,36.0,33.0,36.0,23.0,59.0,42.0,63.0,52.0,35.0,23.0,56.0,38.0,44.0,30.0
1992-02-08,60.0,46.0,47.0,32.0,40.0,33.0,60.0,50.0,61.0,53.0,40.0,33.0,47.0,32.0,41.0,29.0
1992-02-08,60.0,46.0,47.0,32.0,40.0,33.0,60.0,50.0,61.0,53.0,40.0,33.0,47.0,32.0,41.0,29.0
1992-02-08,60.0,46.0,47.0,32.0,40.0,33.0,60.0,50.0,61.0,53.0,40.0,33.0,47.0,32.0,41.0,29.0
1992-02-08,60.0,46.0,47.0,32.0,40.0,33.0,60.0,50.0,61.0,53.0,40.0,33.0,47.0,32.0,41.0,29.0
1992-02-09,61.0,46.0,43.0,35.0,41.0,35.0,58.0,45.0,60.0,53.0,43.0,36.0,58.0,32.0,48.0,35.0
1992-02-09,61.0,46.0,43.0,35.0,41.0,35.0,58.0,45.0,60.0,53.0,43.0,36.0,58.0,32.0,48.0,35.0
1992-02-09,61.0,46.0,43.0,35.0,41.0,35.0,58.0,45.0,60.0,53.0,43.0,36.0,58.0,32.0,48.0,35.0
1992-02-09,61.0,46.0,43.0,35.0,41.0,35.0,58.0,45.0,60.0,53.0,43.0,36.0,58.0,32.0,48.0,35.0
1992-02-11,55.0,47.0,58.0,31.0,50.0,34.0,62.0,48.0,65.0,50.0,53.0,26.0,56.0,43.0,43.0,34.0
1992-02-11,55.0,47.0,58.0,31.0,50.0,34.0,62.0,48.0,65.0,50.0,53.0,26.0,56.0,43.0,43.0,34.0
1992-02-11,55.0,47.0,58.0,31.0,50.0,34.0,62.0,48.0,65.0,50.0,53.0,26.0,56.0,43.0,43.0,34.0
1992-02-11,55.0,47.0,58.0,31.0,50.0,34.0,62.0,48.0,65.0,50.0,53.0,26.0,56.0,43.0,43.0,34.0
1992-02-12,63.0,47.0,55.0,40.0,52.0,36.0,63.0,50.0,62.0,53.0,48.0,29.0,66.0,43.0,49.0,34.0
1992-02-12,63.0,47.0,55.0,40.0,52.0,36.0,63.0,50.0,62.0,53.0,48.0,29.0,66.0,43.0,49.0,34.0
1992-02-12,63.0,47.0,55.0,40.0,52.0,36.0,63.0,50.0,62.0,53.0,48.0,29.0,66.0,43.0,49.0,34.0
1992-02-12,63.0,47.0,55.0,40.0,52.0,36.0,63.0,50.0,62.0,53.0,48.0,29.0,66.0,43.0,49.0,34.0
1992-02-13,62.0,45.0,53.0,37.0,51.0,40.0,60.0,46.0,60.0,46.0,51.0,32.0,56.0,46.0,41.0,31.0
1992-02-13,62.0,45.0,53.0,37.0,51.0,40.0,60.0,46.0,60.0,46.0,51.0,32.0,56.0,46.0,41.0,31.0
1992-02-13,62.0,45.0,53.0,37.0,51.0,40.0,60.0,46.0,60.0,46.0,51.0,32.0,56.0,46.0,41.0,31.0
1992-02-13,62.0,45.0,53.0,37.0,51.0,40.0,60.0,46.0,60.0,46.0,51.0,32.0,56.0,46.0,41.0,31.0
1992-02-14,58.0,43.0,61.0,39.0,49.0,40.0,55.0,43.0,57.0,47.0,52.0,29.0,57.0,43.0,41.0,28.0
1992-02-14,58.0,43.0,61.0,39.0,49.0,40.0,55.0,43.0,57.0,47.0,52.0,29.0,57.0,43.0,41.0,28.0
1992-02-14,58.0,43.0,61.0,39.0,49.0,40.0,55.0,43.0,57.0,47.0,52.0,29.0,57.0,43.0,41.0,28.0
1992-02-14,58.0,43.0,61.0,39.0,49.0,40.0,55.0,43.0,57.0,47.0,52.0,29.0,57.0,43.0,41.0,28.0
1992-02-15,53.0,36.0,51.0,35.0,50.0,34.0,56.0,44.0,58.0,44.0,52.0,30.0,58.0,35.0,42.0,23.0
1992-02-15,53.0,36.0,51.0,35.0,50.0,34.0,56.0,44.0,58.0,44.0,52.0,30.0,58.0,35.0,42.0,23.0
1992-02-15,53.0,36.0,51.0,35.0,50.0,34.0,56.0,44.0,58.0,44.0,52.0,30.0,58.0,35.0,42.0,23.0
1992-02-15,53.0,36.0,51.0,35.0,50.0,34.0,56.0,44.0,58.0,44.0,52.0,30.0,58.0,35.0,42.0,23.0
1992-02-16,55.0,40.0,52.0,33.0,50.0,29.0,59.0,44.0,59.0,48.0,51.0,23.0,56.0,38.0,39.0,29.0
1992-02-16,55.0,40.0,52.0,33.0,50.0,29.0,59.0,44.0,59.0,48.0,51.0,23.0,56.0,38.0,39.0,29.0
1992-02-16,55.0,40.0,52.0,33.0,50.0,29.0,59.0,44.0,59.0,48.0,51.0,23.0,56.0,38.0,39.0,29.0
1992-02-16,55.0,40.0,52.0,33.0,50.0,29.0,59.0,44.0,59.0,48.0,51.0,23.0,56.0,38.0,39.0,29.0
1992-02-17,56.0,39.0,54.0,36.0,39.0,30.0,60.0,44.0,62.0,46.0,50.0,25.0,52.0,42.0,35.0,30.0
1992-02-17,56.0,39.0,54.0,36.0,39.0,30.0,60.0,44.0,62.0,46.0,50.0,25.0,52.0,42.0,35.0,30.0
1992-02-17,56.0,39.0,54.0,36.0,39.0,30.0,60.0,44.0,62.0,46.0,50.0,25.0,52.0,42.0,35.0,30.0
1992-02-17,56.0,39.0,54.0,36.0,39.0,30.0,60.0,44.0,62.0,46.0,50.0,25.0,52.0,42.0,35.0,30.0
1992-02-18,57.0,42.0,56.0,40.0,50.0,35.0,60.0,43.0,59.0,44.0,47.0,31.0,48.0,44.0,39.0,31.0
1992-02-18,57.0,42.0,56.0,40.0,50.0,35.0,60.0,43.0,59.0,44.0,47.0,31.0,48.0,44.0,39.0,31.0
1992-02-18,57.0,42.0,56.0,40.0,50.0,35.0,60.0,43.0,59.0,44.0,47.0,31.0,48.0,44.0,39.0,31.0
1992-02-18,57.0,42.0,56.0,40.0,50.0,35.0,60.0,43.0,59.0,44.0,47.0,31.0,48.0,44.0,39.0,31.0
1992-02-19,58.0,46.0,47.0,37.0,48.0,27.0,56.0,52.0,58.0,51.0,51.0,28.0,46.0,41.0,43.0,39.0
1992-02-19,58.0,46.0,47.0,37.0,48.0,27.0,56.0,52.0,58.0,51.0,51.0,28.0,46.0,41.0,43.0,39.0
1992-02-19,58.0,46.0,47.0,37.0,48.0,27.0,56.0,52.0,58.0,51.0,51.0,28.0,46.0,41.0,43.0,39.0
1992-02-19,58.0,46.0,47.0,37.0,48.0,27.0,56.0,52.0,58.0,51.0,51.0,28.0,46.0,41.0,43.0,39.0
1992-02-20,61.0,47.0,47.0,34.0,42.0,32.0,65.0,47.0,65.0,50.0,44.0,31.0,52.0,46.0,42.0,33.0
1992-02-20,61.0,47.0,47.0,34.0,42.0,32.0,65.0,47.0,65.0,50.0,44.0,31.0,52.0,46.0,42.0,33.0
1992-02-20,61.0,47.0,47.0,34.0,42.0,32.0,65.0,47.0,65.0,50.0,44.0,31.0,52.0,46.0,42.0,33.0
1992-02-20,61.0,47.0,47.0,34.0,42.0,32.0,65.0,47.0,65.0,50.0,44.0,31.0,52.0,46.0,42.0,33.0
